,Home?,Win?,Offensive Adv Season,Offensive Adv 3G,Offensive Adv 1G,Defensive Adv Season,Defensive Adv 3G,Defensive Adv 1G,Offensive H/A Adv,Defensive H/A Adv
593,1,1,-2.1999999999999886,-2.5999999999999943,5.0,-2.200000000000003,6.599999999999994,-1.0,-0.29999999999999716,-4.0
594,0,0,3.299999999999997,2.299999999999997,-11.0,-5.0,-9.299999999999997,-15.0,0.20000000000000284,-3.200000000000003
595,1,1,5.0,9.299999999999997,15.0,-3.299999999999997,-2.299999999999997,11.0,3.200000000000003,-0.20000000000000284
596,0,0,3.299999999999997,9.400000000000006,7.0,-1.7999999999999972,8.700000000000003,21.0,1.0999999999999943,-4.800000000000011
597,1,1,1.7999999999999972,-8.700000000000003,-21.0,-3.299999999999997,-9.400000000000006,-7.0,4.800000000000011,-1.0999999999999943
598,0,0,-6.299999999999997,-9.700000000000003,-4.0,2.5,25.999999999999986,35.0,-5.0,4.5
599,1,1,-2.5,-25.999999999999986,-35.0,6.299999999999997,9.700000000000003,4.0,-4.5,5.0
600,0,0,-2.299999999999997,4.0,7.0,-13.299999999999997,-20.0,-15.0,-4.900000000000006,-12.399999999999991
601,1,1,13.299999999999997,20.0,15.0,2.299999999999997,-4.0,-7.0,12.399999999999991,4.900000000000006
602,0,1,9.0,4.0,15.0,11.100000000000009,30.299999999999997,26.0,10.200000000000003,15.300000000000011
603,1,0,-11.100000000000009,-30.299999999999997,-26.0,-9.0,-4.0,-15.0,-15.300000000000011,-10.200000000000003
604,0,1,-9.399999999999991,4.299999999999997,25.0,-8.299999999999997,-11.299999999999997,18.0,-9.5,-12.399999999999991
605,1,0,8.299999999999997,11.299999999999997,-18.0,9.399999999999991,-4.299999999999997,-25.0,12.399999999999991,9.5
606,0,1,0.7000000000000028,-2.0,-8.0,-9.400000000000006,-6.299999999999997,-20.0,0.0,-12.400000000000006
607,1,0,9.400000000000006,6.299999999999997,20.0,-0.7000000000000028,2.0,8.0,12.400000000000006,0.0
608,0,0,0.0,-5.0,12.0,-5.0,-15.0,0.0,-1.7999999999999972,-6.799999999999997
609,1,1,5.0,15.0,0.0,0.0,5.0,-12.0,6.799999999999997,1.7999999999999972
610,0,0,-11.199999999999989,-17.0,-5.0,0.7000000000000028,-11.299999999999997,9.0,-12.599999999999994,3.5
